fips_cntry,sat,year,count,sum,mean,stddev,min,max
CU,f12,1994,13138,110463,8.40790074592784,9.89784578519949,2,63
CV,f12,1994,312,3495,11.2019230769231,11.5517618322912,3,56
CW,f12,1994,75,529,7.05333333333333,2.87932090759069,3,16
CY,f12,1994,7625,114785,15.0537704918033,14.4622332542877,3,63
DA,f12,1994,61192,905534,14.7982416002092,11.9765638488252,6,63
DJ,f12,1994,222,3695,16.6441441441441,17.5644100881581,3,62
DO,f12,1994,146,961,6.58219178082192,5.92852039721602,3,32
DR,f12,1994,10762,130373,12.1141981044416,13.0114835365437,2,63
EC,f12,1994,22302,345515,15.4925567213703,13.6743914473473,2,63
EG,f12,1994,84163,1795052,21.3282796478262,15.6614070611014,2,63
EI,f12,1994,26357,438696,16.6443828963843,12.728950131462,6,63
EK,f12,1994,607,10104,16.6457990115321,15.9390750460524,5,63
EN,f12,1994,9338,125935,13.4862925680017,9.98238299055558,5,60
ER,f12,1994,281,4784,17.0249110320285,14.97742377236,5,61
ES,f12,1994,7038,82958,11.7871554418869,12.3616938437938,3,63
ET,f12,1994,1032,21391,20.7277131782946,17.2315086656531,3,63
EZ,f12,1994,116771,1648314,14.1157821719434,10.4481287091357,3,63
FG,f12,1994,561,9076,16.1782531194296,14.5434486226505,3,61
FI,f12,1994,153386,2936257,19.142926994641,13.445829962922,5,63
FJ,f12,1994,1624,18380,11.3177339901478,7.7849818023698,3,57
FK,f12,1994,111,1149,10.3513513513514,5.25331066553505,3,24
FM,f12,1994,206,1826,8.86407766990291,5.47021687805854,3,31
FO,f12,1994,970,14360,14.8041237113402,7.01594527841003,7,44
FP,f12,1994,318,4075,12.814465408805,11.2227382418477,3,54
FR,f12,1994,555755,8057761,14.4987647434571,13.2610167496566,2,63
FS,f12,1994,0,0,0,0,0,0
GA,f12,1994,159,2715,17.0754716981132,13.5820577028728,5,53
GB,f12,1994,3007,56332,18.7336215497173,16.3133356126172,3,63
GG,f12,1994,6428,72201,11.2322650902302,8.10321780542521,2,53
GH,f12,1994,4290,81788,19.0648018648019,17.1945401501386,3,63
GI,f12,1994,10,534,53.4,5.8172158288996,44,61
GJ,f12,1994,188,1765,9.38829787234043,7.61949286835066,3,35
GK,f12,1994,145,5142,35.4620689655172,15.2007353223478,5,58
GL,f12,1994,945,11472,12.1396825396825,4.70028276811907,8,44
GM,f12,1994,456885,7642369,16.7271173271173,12.7565345107406,3,63
GP,f12,1994,1663,29099,17.4978953698136,13.5992320233848,3,63
GQ,f12,1994,645,22735,35.2480620155039,19.1105437871641,3,63
GR,f12,1994,91336,1021622,11.1853157572042,10.9007709869324,2,63
GT,f12,1994,8337,96382,11.5607532685618,12.1840542881925,2,63
GV,f12,1994,921,20360,22.1064060803474,6.93474878572341,5,55
GY,f12,1994,886,11289,12.7415349887133,10.5603613553383,5,59
GZ,f12,1994,7908,159172,20.1279716742539,15.3410333940572,3,63
HA,f12,1994,601,9411,15.6589018302829,14.2494460805561,3,58
HM,f12,1994,0,0,0,0,0,0
HO,f12,1994,5743,62273,10.8432874804109,11.3985693260249,2,63
HR,f12,1994,31049,389057,12.5304196592483,9.80236194372225,3,63
HU,f12,1994,58071,776324,13.3685316250796,11.4946636920856,3,63
IC,f12,1994,8025,195223,24.3268535825545,14.2461304274576,6,63
ID,f12,1994,113892,1468940,12.8976574298458,12.1809780263628,2,63
IM,f12,1994,594,10820,18.2154882154882,13.193484867292,7,61
IN,f12,1994,1363524,10210137,7.48805081538719,8.04001556697631,1,63
IO,f12,1994,12,410,34.1666666666667,11.7035132427072,13,52
IR,f12,1994,314666,4059563,12.9011809347054,12.7042198822112,1,63
IS,f12,1994,17847,477408,26.7500420238696,19.7750558661217,3,63
IT,f12,1994,340529,6804159,19.9811440435323,14.9902262260879,3,63
IV,f12,1994,3517,51468,14.634063121979,15.3758341242974,2,63
IZ,f12,1994,67956,916793,13.4909794572959,12.975526453688,2,63
JA,f12,1994,327823,7009397,21.3816510739027,18.4280069022845,2,63
JE,f12,1994,226,7385,32.6769911504425,13.5886828813998,8,58
JM,f12,1994,9798,105586,10.7762808736477,11.7104953758084,3,63
JO,f12,1994,15089,226076,14.9828351779442,14.3659013235197,3,63
KE,f12,1994,2568,56474,21.9914330218069,15.9642783131151,3,63
KG,f12,1994,12074,181120,15.00082822594,10.6158625334738,5,63
KN,f12,1994,4587,37198,8.10943972095051,7.18919721732709,3,59
KR,f12,1994,1,9,9.0,0.0,9,9
KS,f12,1994,130748,2292685,17.5351439410163,15.2990267336947,2,63
KT,f12,1994,37,333,9.0,3.93185191219856,3,18
KU,f12,1994,17286,367881,21.2820201318986,18.9543258173594,3,63
KZ,f12,1994,143424,1784922,12.4450719544846,10.6951063607303,3,63
LA,f12,1994,1557,14165,9.09762363519589,10.2143111539172,2,63
LE,f12,1994,10115,155015,15.3252595155709,13.1775205771392,2,63
LG,f12,1994,7053,117289,16.6296611371048,12.8634633988099,3,63
LH,f12,1994,14350,204213,14.2308710801394,11.5099475961581,3,63
LI,f12,1994,65,461,7.09230769230769,3.73228359431627,2,18
LO,f12,1994,47107,639058,13.5660942110514,9.96016112303141,2,63
LS,f12,1994,196,5262,26.8469387755102,12.6211290617032,6,54
LT,f12,1994,694,8855,12.7593659942363,11.6735627148196,1,62
LU,f12,1994,4585,93263,20.3408942202835,14.6054185604819,5,63
LY,f12,1994,60133,814065,13.5377413400296,13.1040105113294,2,63
MA,f12,1994,522,11509,22.0478927203065,14.1501122128413,5,60
MB,f12,1994,1294,25195,19.4706336939722,13.9533995924204,3,63
MD,f12,1994,27985,251993,9.00457387886368,6.89497882918984,3,63
MF,f12,1994,63,519,8.23809523809524,4.26024176120858,3,19
MG,f12,1994,4581,51442,11.2294258895438,10.5700217517247,2,61
MH,f12,1994,77,684,8.88311688311688,4.99603485886695,3,25
MI,f12,1994,568,18271,32.1672535211268,15.7988628867141,10,63
MJ,f12,1994,1871,26431,14.1266702298236,9.37698431964151,5,56
MK,f12,1994,10980,121729,11.0864298724954,9.95624753770051,2,63
ML,f12,1994,430,11271,26.2116279069767,16.5627588604933,5,63
MN,f12,1994,4,234,58.5,0.866025403784438,58,60
MO,f12,1994,27564,374269,13.5781816862574,14.7165085761623,2,63
MP,f12,1994,2150,29593,13.7641860465116,13.1986863744805,3,63
MR,f12,1994,607,11199,18.4497528830313,14.4523427162643,3,63
MT,f12,1994,465,21615,46.4838709677419,15.5921215998129,6,63
MU,f12,1994,24527,362499,14.7795898397684,14.7037979509542,2,63
MV,f12,1994,18,266,14.7777777777778,12.3852760053378,6,47
MX,f12,1994,354425,4432636,12.5065556887917,13.611520936389,2,63
MY,f12,1994,29357,490364,16.7034778758047,15.5686194463752,2,63
MZ,f12,1994,1778,29970,16.8560179977503,14.6707996559955,2,63
NC,f12,1994,1176,10682,9.08333333333333,12.5153590447154,2,63
NE,f12,1994,0,0,0,0,0,0
NF,f12,1994,30,270,9.0,2.76887462097269,3,13
NG,f12,1994,974,15029,15.4301848049281,13.6374571960788,3,63
NH,f12,1994,340,4391,12.9147058823529,11.458688775026,3,52
NI,f12,1994,50841,1102924,21.6935937530733,17.4527180786925,3,63
NL,f12,1994,65674,1784294,27.1689557511344,16.4851970273615,3,63
NN,f12,1994,50,2647,52.94,9.42,22,62
NO,f12,1994,82947,1900170,22.9082426127527,13.4950873952572,5,63
NP,f12,1994,3316,35580,10.729794933655,9.70561712089411,3,61
NR,f12,1994,23,324,14.0869565217391,6.78177252370846,6,29
NS,f12,1994,1082,14386,13.2957486136784,12.7371899492674,3,61
NU,f12,1994,3877,47885,12.3510446221305,12.4723602415363,3,63
NZ,f12,1994,14849,290066,19.5343794194895,17.0513849058558,3,63
OD,f12,1994,792,14525,18.3396464646465,3.18488283346367,13,31
PA,f12,1994,4781,117468,24.5697552813219,17.3731876268897,5,63
PC,f12,1994,0,0,0,0,0,0
PE,f12,1994,21946,323831,14.7558097147544,14.7564732689846,2,63
PK,f12,1994,269101,2599402,9.65957763070371,9.14478384511336,2,63
PL,f12,1994,185832,2444023,13.1517876361445,11.2144573277679,3,63
PM,f12,1994,2478,51884,20.9378531073446,16.1867185836496,5,63
PO,f12,1994,73833,993491,13.4559207942248,13.1686260632811,3,63
PP,f12,1994,877,15687,17.8871151653364,14.5601345897557,3,63
PS,f12,1994,67,886,13.2238805970149,8.96564070767816,3,38
PU,f12,1994,66,1134,17.1818181818182,10.916916385174,5,35
QA,f12,1994,9093,159946,17.5900142967118,17.7109617775085,3,63
RE,f12,1994,1547,26906,17.3923723335488,14.6051860956261,3,63
RI,f12,1994,41697,515201,12.3558289565197,9.70350877231915,3,63
RM,f12,1994,21,346,16.4761904761905,9.98388724571484,3,43
RN,f12,1994,67,3034,45.2835820895522,9.57111009040563,25,62
RO,f12,1994,81504,793710,9.73829505300353,7.9787856675565,3,63
RP,f12,1994,28646,321169,11.2116525867486,12.642902005008,2,63
RQ,f12,1994,10842,351802,32.4480723113817,18.122111534337,3,63
RS,f12,1994,1936134,28755656,14.8521001129054,12.4775612625614,2,63
RW,f12,1994,116,1838,15.8448275862069,6.58708696051949,8,36
SA,f12,1994,169732,2741860,16.1540546272948,16.2249601831896,2,63
SB,f12,1994,45,1022,22.7111111111111,9.13995434518678,7,43
SC,f12,1994,276,3604,13.0579710144928,11.7122926355931,3,55
SE,f12,1994,167,2383,14.2694610778443,9.48458385208795,6,45
SF,f12,1994,108606,1870921,17.2266817671215,16.6579706762322,2,63
SG,f12,1994,1698,27216,16.0282685512367,14.9894081785739,3,63
SH,f12,1994,78,581,7.44871794871795,3.02403803690565,3,17
SI,f12,1994,19038,244534,12.8445214833491,9.59017827027923,5,63
SL,f12,1994,197,2935,14.8984771573604,8.91698019242032,3,43
SM,f12,1994,96,3806,39.6458333333333,11.479128856562,19,58
SN,f12,1994,824,47721,57.9138349514563,11.2915297256649,8,63
SO,f12,1994,447,5687,12.7225950782998,12.8519013634974,3,61
SP,f12,1994,328409,4704354,14.3246805051019,14.1204581027412,2,63
ST,f12,1994,526,6355,12.0817490494297,11.3589452188375,3,58
SU,f12,1994,7516,115131,15.3181213411389,14.9040142137988,3,63
SV,f12,1994,0,0,0,0,0,0
SW,f12,1994,225998,3982057,17.6198771670546,12.8595776306008,5,63
SX,f12,1994,0,0,0,0,0,0
SY,f12,1994,78272,932407,11.9123952371218,11.721765614522,3,63
SZ,f12,1994,37441,770505,20.579177906573,13.5618809702367,3,63
TB,f12,1994,31,803,25.9032258064516,8.90217385089688,10,41
TD,f12,1994,3587,67571,18.8377474212434,16.054180367619,3,63
TH,f12,1994,92127,1161829,12.6111671931139,13.1389129529864,2,63
TI,f12,1994,14466,190516,13.1699156643163,9.08179167823732,5,63
TK,f12,1994,142,1551,10.9225352112676,6.18388858888532,3,27
TL,f12,1994,0,0,0,0,0,0
TN,f12,1994,313,2863,9.14696485623003,8.18266687051238,3,50
TO,f12,1994,1124,24458,21.7597864768683,11.381023974844,5,62
TP,f12,1994,63,800,12.6984126984127,7.67315444050068,5,31
TS,f12,1994,26622,367230,13.7942303358125,13.4585298569396,2,63
TT,f12,1994,187,1972,10.5454545454545,9.02295457626642,3,43
TU,f12,1994,213579,2161106,10.1185322527027,10.1570831290283,2,63
TV,f12,1994,0,0,0,0,0,0
TX,f12,1994,30860,358665,11.6223266364226,10.2344189733572,3,62
TZ,f12,1994,2827,50294,17.790590732225,14.4103541081746,3,63
UC,f12,1994,427,12259,28.7096018735363,22.4235359912756,3,63
UG,f12,1994,963,18763,19.4839044652129,15.9774796247761,6,63
UK,f12,1994,290853,7000910,24.0702691737751,17.6192504670219,5,63
UP,f12,1994,407015,4401778,10.8147807820351,9.11352668466767,2,63
US,f12,1994,3753419,60815708,16.2027495464802,16.1948279584869,2,63
UV,f12,1994,507,12699,25.0473372781065,17.10443982556,3,63
UY,f12,1994,6553,141152,21.5400579887075,16.8512841264277,3,63
UZ,f12,1994,94760,1345471,14.1987230899114,11.4891339480417,2,63
VC,f12,1994,228,2472,10.8421052631579,9.69452635160182,3,50
VE,f12,1994,84602,1362446,16.1041819342332,15.6010580937782,2,63
VI,f12,1994,98,1937,19.765306122449,12.1443705110792,3,51
VN,f12,1994,30032,226561,7.54398641449121,8.06805408602541,2,63
VQ,f12,1994,423,15667,37.0378250591017,20.151752576703,3,63
VT,f12,1994,0,0,0,0,0,0
WA,f12,1994,2856,43200,15.1260504201681,14.0323832886421,3,63
WF,f12,1994,23,119,5.17391304347826,1.12876130310845,3,7
WQ,f12,1994,21,315,15.0,15.4611648670991,3,45
WS,f12,1994,83,983,11.8433734939759,6.74399675518874,5,31
WZ,f12,1994,2080,21904,10.5307692307692,9.00475383983239,3,57
YM,f12,1994,12781,139129,10.8856114545028,11.1298386837615,2,63
ZA,f12,1994,3240,84319,26.0243827160494,14.9991262478588,6,63
ZI,f12,1994,6364,121268,19.0553111250786,16.4761723963063,2,63
AA,f12,1995,220,7748,35.2181818181818,19.7996243390359,4,62
AC,f12,1995,536,6423,11.9832089552239,13.4586742322811,1,58
AE,f12,1995,91023,705422,7.74993133603595,13.7291206891734,1,62
AF,f12,1995,900799,927470,1.02960815897886,0.762209602968944,1,60
AG,f12,1995,3068817,4745217,1.54626913237251,3.49335484573826,1,62
AJ,f12,1995,131127,440382,3.35843876547164,6.0278763602665,1,61
AL,f12,1995,44460,106561,2.39678362573099,4.09894311794837,1,60
AM,f12,1995,45360,75466,1.66371252204586,2.86608163869846,1,48
AN,f12,1995,743,15658,21.0740242261104,17.201322708365,1,61
AO,f12,1995,1494154,1538972,1.02999556939914,0.846125671307459,1,62
AQ,f12,1995,250,2964,11.856,10.2891818916763,1,40
AR,f12,1995,4006099,6345497,1.58395910834954,3.97628767735009,1,62
AS,f12,1995,10013916,11885498,1.18689811258652,2.36640716881882,1,62
AU,f12,1995,144639,1123431,7.76713749403688,9.264487947205,1,62
AV,f12,1995,104,1601,15.3942307692308,9.58606587832927,1,40
AY,f12,1995,77818,78455,1.00818576678917,0.223632245563315,1,11
BA,f12,1995,992,42647,42.9909274193548,21.5077564390877,1,62
BB,f12,1995,522,14819,28.3888888888889,16.816228680691,7,62
BC,f12,1995,729710,769736,1.05485192747804,1.082930189576,1,62
BD,f12,1995,86,3436,39.953488372093,11.5666993711641,10,60
BE,f12,1995,55988,1756274,31.3687575909123,17.9783586606527,1,62
BF,f12,1995,17013,45553,2.6775407041674,7.35975874632017,1,62
BG,f12,1995,176212,535123,3.03681361087781,5.46228226436695,1,62
BH,f12,1995,27074,44067,1.62765014404964,2.87978681288939,1,59
BK,f12,1995,82621,182136,2.20447585964827,3.27607106739958,1,51
BL,f12,1995,1322645,1511025,1.14242672826042,1.92741616469714,1,62
BM,f12,1995,837708,949067,1.1329329551586,1.56442260812569,1,62
BN,f12,1995,136720,152531,1.11564511410181,1.47115461371723,1,61
BO,f12,1995,405287,1193992,2.94604070695581,5.81748280229075,1,62
BP,f12,1995,33717,34985,1.03760714179791,0.652433876382342,1,33
BR,f12,1995,10182671,16907292,1.66039853394065,4.03977256582477,1,62
BT,f12,1995,52613,55100,1.04726968619923,0.625539362661932,1,23
BU,f12,1995,175712,836463,4.76042046075396,6.16853639559271,1,62
BV,f12,1995,100,100,1.0,0.0,1,1
BX,f12,1995,6841,50646,7.40330361058325,14.8421715995188,1,62
BY,f12,1995,31449,36907,1.17355082832522,1.89460240005251,1,53
CA,f12,1995,22005454,39120098,1.77774555344325,4.44434223250646,1,62
CB,f12,1995,217485,226109,1.03965330942364,0.903134426002971,1,61
CD,f12,1995,1543657,1549725,1.00393092506949,0.299975184681659,1,60
CE,f12,1995,77635,314721,4.05385457590005,5.88389831166603,1,62
CF,f12,1995,400811,421456,1.05150806739336,1.17526319117737,1,61
CG,f12,1995,2735797,2810713,1.02738361069919,0.924213338243501,1,62
CH,f12,1995,13746187,27605914,2.00825974504785,4.5069525459983,1,62
CI,f12,1995,1139763,1678370,1.47256052354744,3.6626957800212,1,62
CJ,f12,1995,343,5584,16.2798833819242,15.9714697523597,1,61
CK,f12,1995,19,31,1.63157894736842,1.22304737248655,1,4
CM,f12,1995,547115,588689,1.07598768083492,1.34010038316578,1,62
CN,f12,1995,1990,2872,1.44321608040201,1.45917361776335,1,14
CO,f12,1995,1335012,2610910,1.95572024820751,4.70122378112538,1,62
CQ,f12,1995,597,6221,10.4204355108878,16.0738179220402,1,62
CS,f12,1995,60723,237755,3.91540273043163,7.86371785222073,1,62
CT,f12,1995,730545,736525,1.00818566960283,0.454840481099702,1,59
CU,f12,1995,139106,330196,2.37370063117335,4.20916227366673,1,62
CV,f12,1995,4983,9954,1.99759181216135,3.92622030972268,1,54
CW,f12,1995,329,953,2.89665653495441,3.17976424839088,1,15
CY,f12,1995,13188,133121,10.0941006976039,12.940796986586,1,62
DA,f12,1995,90143,1236116,13.7128340525609,12.5312121208704,1,62
DJ,f12,1995,25881,30144,1.16471542830648,2.24048562260262,1,61
DO,f12,1995,916,2363,2.5796943231441,3.09161111642586,1,32
DR,f12,1995,59457,221146,3.71942748540962,7.35893455452271,1,62
EC,f12,1995,299677,730692,2.43826519886411,5.59413478517808,1,62
EG,f12,1995,1285286,3227281,2.51094386774617,6.88698735836347,1,62
EI,f12,1995,136020,759319,5.58240699897074,8.36802686985805,1,62
EK,f12,1995,31376,41930,1.3363717491076,3.20574014942848,1,60
EN,f12,1995,101162,353543,3.49482018939918,7.14993739901975,1,61
ER,f12,1995,146950,154063,1.04840421912215,1.07225424454738,1,60
ES,f12,1995,24718,132273,5.35128246621895,8.76132262308299,1,62
ET,f12,1995,1337062,1378888,1.03128201983154,0.778435050844569,1,61
EZ,f12,1995,141602,1819805,12.8515487069392,10.3671885194507,1,62
FG,f12,1995,97629,108902,1.1154677401182,1.74073501049691,1,60
FI,f12,1995,909554,5268158,5.79202334330892,10.993737700932,1,62
FJ,f12,1995,23187,39588,1.70733600724544,2.82975324629305,1,49
FK,f12,1995,23215,26644,1.14770622442386,1.26260204261021,1,30
FM,f12,1995,912,3472,3.80701754385965,4.31795962411435,1,30
FO,f12,1995,3486,22468,6.44520940906483,7.65411620212718,1,51
FP,f12,1995,5363,11895,2.21797501398471,4.22666096513101,1,53
FR,f12,1995,928145,9332937,10.0554730133761,12.7794767521361,1,62
FS,f12,1995,13911,19106,1.37344547480411,1.27648987765791,1,7
GA,f12,1995,12792,16365,1.27931519699812,2.49177833200966,1,51
GB,f12,1995,306186,378441,1.23598400971958,2.60679481333793,1,62
GG,f12,1995,109159,172314,1.57855971564415,2.72030666493508,1,53
GH,f12,1995,281956,425625,1.50954404233285,3.45711681921385,1,62
GI,f12,1995,10,535,53.5,6.90289794216893,40,61
GJ,f12,1995,432,2726,6.31018518518519,6.19296853092002,1,37
GK,f12,1995,158,5331,33.7405063291139,18.2296115971827,1,57
GL,f12,1995,4377342,4384942,1.00173621343729,0.192818334498935,1,61
GM,f12,1995,661018,9161469,13.8596361975014,12.8973109051446,1,62
GP,f12,1995,2013,33667,16.7247888723299,13.9505822343454,1,62
GQ,f12,1995,660,22901,34.6984848484848,18.7581496828045,4,62
GR,f12,1995,198548,1106004,5.57046155085924,8.59716065444219,1,62
GT,f12,1995,131324,264145,2.01139928725899,4.55241835997874,1,62
GV,f12,1995,291021,303043,1.04130973366183,0.845782648730135,1,52
GY,f12,1995,247167,261781,1.05912601601346,1.01241036314339,1,61
GZ,f12,1995,8589,171350,19.9499359646059,15.7897116097525,1,62
HA,f12,1995,33402,47148,1.41153224357823,3.08117760008451,1,60
HM,f12,1995,701,745,1.06276747503566,0.837118751853835,1,14
HO,f12,1995,135377,236662,1.7481699254674,3.87065160202722,1,62
HR,f12,1995,93770,501852,5.35194625146635,7.65154739644761,1,62
HU,f12,1995,158882,1192817,7.50756536297378,9.39126803195436,1,62
IC,f12,1995,280165,422585,1.50834329769957,3.88034761257589,1,62
ID,f12,1995,2213597,4049446,1.82935105170453,4.11816411159492,1,62
IM,f12,1995,1144,11625,10.1617132867133,12.8859671547075,1,60
IN,f12,1995,4014093,15289064,3.80884648163358,5.74956063037253,1,62
IO,f12,1995,73,550,7.53424657534247,13.473548100072,1,48
IR,f12,1995,2247947,6540687,2.90962687287556,6.37441874742149,1,62
IS,f12,1995,28310,522026,18.4396326386436,20.226227008419,1,62
IT,f12,1995,477019,7329195,15.3645766730466,15.4310388726345,1,62
IV,f12,1995,378635,475451,1.25569743948658,2.19600295528505,1,62
IZ,f12,1995,608101,1711177,2.81396840327511,6.17660641160587,1,62
JA,f12,1995,547630,8035329,14.6729160199405,17.2457745583447,1,62
JE,f12,1995,226,6362,28.1504424778761,12.172231010329,7,53
JM,f12,1995,13512,131394,9.72424511545293,10.8866017556979,1,62
JO,f12,1995,121846,363487,2.98316727672636,7.17284595690936,1,62
KE,f12,1995,683005,777510,1.13836648340788,1.7074987905284,1,61
KG,f12,1995,309873,520673,1.68027869482014,3.50481202936525,1,61
KN,f12,1995,186232,228600,1.22750118132222,1.68582942973965,1,58
KR,f12,1995,1175,1305,1.11063829787234,0.562378702781128,1,9
KS,f12,1995,145230,2470722,17.0124767609998,15.5542579503161,1,62
KT,f12,1995,168,488,2.9047619047619,3.3509737306208,1,15
KU,f12,1995,23376,374830,16.0348220396988,17.7652909800613,1,62
KZ,f12,1995,4746371,6488028,1.36694497754179,2.70393316851856,1,62
LA,f12,1995,283184,300150,1.05991157692525,1.03608399337924,1,60
LE,f12,1995,14324,179805,12.5527087405753,13.2353811618782,1,62
LG,f12,1995,136776,329679,2.41035708018951,5.79056604705863,1,62
LH,f12,1995,132326,370311,2.79847497846228,6.28811094486657,1,61
LI,f12,1995,112799,113852,1.00933518914175,0.260680336023423,1,24
LO,f12,1995,86278,964815,11.1826305663089,10.1682417115483,1,62
LS,f12,1995,270,5158,19.1037037037037,15.4525673638535,1,51
LT,f12,1995,40971,51721,1.26238070830587,2.27773883445549,1,60
LU,f12,1995,4670,95730,20.4989293361884,15.0817862743864,1,62
LY,f12,1995,2119953,3059531,1.44320699562679,3.19018015610259,1,62
MA,f12,1995,732228,750295,1.02467400864212,0.734687164580825,1,60
MB,f12,1995,1355,28101,20.7387453874539,14.2732820323765,1,62
MD,f12,1995,57909,318447,5.49909340517018,5.9805547005817,1,60
MF,f12,1995,477,1760,3.68972746331237,3.29222439015899,1,19
MG,f12,1995,2659299,2710186,1.01913549397792,0.597164739909412,1,61
MH,f12,1995,121,807,6.66942148760331,5.06713349084902,1,24
MI,f12,1995,142393,178667,1.25474566867753,2.3533715416793,1,62
MJ,f12,1995,21945,54408,2.47928913192071,5.13260405399144,1,59
MK,f12,1995,39569,158921,4.01630063938942,6.83857566043907,1,61
ML,f12,1995,1536029,1555562,1.01271655678376,0.548299863514482,1,62
MN,f12,1995,4,243,60.75,1.08972473588517,59,62
MO,f12,1995,904935,1326806,1.46618928431324,3.5262061498035,1,62
MP,f12,1995,2529,30795,12.1767497034401,11.9308007558415,1,60
MR,f12,1995,1295192,1309021,1.01067718145263,0.518621355825707,1,62
MT,f12,1995,465,22104,47.5354838709677,15.1389027113428,8,62
MU,f12,1995,384547,838439,2.18032906250731,5.30085436730301,1,62
MV,f12,1995,364,859,2.35989010989011,4.55969393480889,1,51
MX,f12,1995,2500904,7606403,3.04146140755503,6.75353721084775,1,62
MY,f12,1995,386438,1066053,2.75866503811737,6.58703379192308,1,62
MZ,f12,1995,964339,1000185,1.0371715755559,0.908850860293614,1,61
NC,f12,1995,23625,35030,1.48275132275132,3.18126274329288,1,61
NE,f12,1995,329,373,1.13373860182371,0.599177504943962,1,4
NF,f12,1995,51,290,5.68627450980392,2.92044984500563,1,11
NG,f12,1995,1448013,1470157,1.01529268038339,0.566893481168058,1,62
NH,f12,1995,15003,20999,1.3996534026528,2.98858810835541,1,57
NI,f12,1995,1077704,2436053,2.2604100940518,6.21342999004295,1,62
NL,f12,1995,67057,1879483,28.0281402389012,17.6130808429216,1,62
NN,f12,1995,50,2524,50.48,10.7242528877307,23,61
NO,f12,1995,875665,3932935,4.4913694163864,9.70829983952291,1,62
NP,f12,1995,195064,242765,1.24454025345528,1.97023199111381,1,61
NR,f12,1995,26,374,14.3846153846154,8.11966711650424,6,33
NS,f12,1995,170013,189886,1.11689106127179,1.60147483967258,1,61
NU,f12,1995,153507,219576,1.43039731087182,2.99676287451719,1,62
NZ,f12,1995,421269,777952,1.84668703370056,4.70971738211989,1,62
OD,f12,1995,746108,747110,1.00134296911439,0.104262251312102,1,17
PA,f12,1995,509403,697798,1.36983488514987,3.15729132620739,1,62
PC,f12,1995,69,69,1.0,0.0,1,1
PE,f12,1995,1535085,1952651,1.27201490471212,2.58478685401242,1,62
PK,f12,1995,1175612,3914748,3.32996600919351,5.99588216542428,1,62
PL,f12,1995,589265,4744057,8.05080396765462,9.7183958698516,1,62
PM,f12,1995,88606,172114,1.9424643929305,4.72313937376819,1,62
PO,f12,1995,138794,1150010,8.28573281265761,11.7037545009634,1,62
PP,f12,1995,544012,577679,1.06188650250362,1.13104594027365,1,61
PS,f12,1995,576,1548,2.6875,4.66624812111162,1,36
PU,f12,1995,40373,42798,1.06006489485547,1.0907516890973,1,41
QA,f12,1995,14980,184857,12.3402536715621,15.7191997078417,1,62
RE,f12,1995,3153,31071,9.85442435775452,12.7428914131302,1,61
RI,f12,1995,142835,751857,5.26381489130815,7.70244079938115,1,62
RM,f12,1995,364,767,2.10714285714286,4.45330517723296,1,34
RN,f12,1995,70,3078,43.9714285714286,13.1529154058509,1,62
RO,f12,1995,397450,1526852,3.84162032960121,5.7167678752075,1,62
RP,f12,1995,353954,749185,2.11661684851704,4.89305478557445,1,62
RQ,f12,1995,11031,369823,33.5257909527695,18.0817762173249,1,62
RS,f12,1995,40805756,69503176,1.70326892117867,4.07816633818957,1,62
RW,f12,1995,29641,34957,1.179346175905,1.83697241511347,1,49
SA,f12,1995,2467196,5507707,2.23237513355242,5.87818769463797,1,62
SB,f12,1995,384,1832,4.77083333333333,9.56526829936771,1,44
SC,f12,1995,325,4032,12.4061538461538,11.3883054310866,1,55
SE,f12,1995,579,3405,5.88082901554404,7.8776017937473,1,48
SF,f12,1995,1628957,3539290,2.17273384134756,5.75096495532288,1,62
SG,f12,1995,235544,269115,1.1425253880379,1.84662915312761,1,62
SH,f12,1995,555,1305,2.35135135135135,3.15042868139436,1,23
SI,f12,1995,33874,274647,8.10789986420263,8.89636232514112,1,61
SL,f12,1995,85548,88481,1.03428484593445,0.772735558250638,1,45
SM,f12,1995,96,4135,43.0729166666667,11.7643925962934,19,60
SN,f12,1995,824,46944,56.9708737864078,11.3787029058246,8,62
SO,f12,1995,745651,749479,1.00513376901526,0.225784718908351,1,24
SP,f12,1995,771702,5642225,7.31140388388264,11.6657317691525,1,62
ST,f12,1995,740,7612,10.2864864864865,10.3148584028788,1,56
SU,f12,1995,2278756,2432363,1.06740827012633,1.28644371762122,1,62
SV,f12,1995,2162,2162,1.0,0.0,1,1
SW,f12,1995,1140928,6872501,6.02360622230325,10.7480235084258,1,62
SX,f12,1995,7970,12691,1.59234629861982,1.14979312547724,1,4
SY,f12,1995,266871,1251928,4.69113541748635,8.16087854452548,1,62
SZ,f12,1995,70058,877173,12.5206685888835,14.1929514997972,1,62
TB,f12,1995,34,771,22.6764705882353,10.439519338257,1,40
TD,f12,1995,6140,83216,13.5530944625407,15.4682699878747,1,62
TH,f12,1995,623248,2054993,3.29723159962006,7.05506673339463,1,62
TI,f12,1995,211890,429509,2.02703761385625,4.02737347844498,1,62
TK,f12,1995,1249,3069,2.45716573258607,4.2689748195747,1,28
TL,f12,1995,26,26,1.0,0.0,1,1
TN,f12,1995,933,3913,4.19399785637728,6.24936321626326,1,50
TO,f12,1995,67098,83863,1.24985841604817,2.31029832917134,1,61
TP,f12,1995,1175,2098,1.78553191489362,3.01089568105123,1,29
