AG,2000,F14,587850.87,6.00000 63.0000,3074619,60699,2925502,49.818916,4.1306376,9.6846879
AG,2001,F14,588583.14,6.00000 63.0000,3074619,58518,2936906,49.818916,4.1186008,10.058155
AG,2002,F14,605473.29,6.00000 63.0000,3074619,61698,2946299,49.818916,4.1177034,9.8134994
AG,2003,F14,632362.89,6.00000 63.0000,3074619,62093,2944600,49.775341,4.1121435,10.184125
AG,2000,F15,584713.63,6.00000 63.0000,3074619,58278,2928613,49.751377,4.1185966,10.033179
AG,2001,F15,551072.7,6.00000 63.0000,3074619,52510,2931441,49.82196,4.1174059,10.494624
AG,2002,F15,576785.86,6.00000 63.0000,3074619,55384,2916121,47.587791,4.1219506,10.414305
AG,2003,F15,624942.22,6.00000 63.0000,3074619,60953,2923887,49.82196,4.109354,10.252854
AG,2004,F15,636351.1,6.00000 63.0000,3074619,62298,2917353,49.82196,4.1191792,10.214631
AG,2005,F15,656413.08,6.00000 63.0000,3074619,65181,2905436,49.82196,4.1178336,10.07062
AG,2006,F15,719362.84,6.00000 63.0000,3074619,69833,2898533,49.82196,4.1123953,10.301188
AG,2007,F15,786253.01,6.00000 63.0000,3074619,75620,2908905,49.818916,4.1186037,10.397421
AG,2004,F16,699296.22,6.00000 63.0000,3074619,70346,2919144,49.818916,4.1081834,9.94081
AG,2005,F16,693493.78,6.00000 63.0000,3074619,69524,2915775,49.815872,4.1162658,9.9748832
AG,2006,F16,745623.67,6.00000 63.0000,3074619,71806,2926719,49.818916,4.1158857,10.383863
AG,2007,F16,752381.28,6.00000 63.0000,3074619,72622,2900687,49.818916,4.1175117,10.360239
AG,2008,F16,808675.09,6.00000 63.0000,3074619,77112,2917077,49.818916,4.1137433,10.48702
AG,2009,F16,963050.36,6.00000 63.0000,3074824,92945,2937492,49.818916,4.1166029,10.361508
AG,2010,F18,1091703.7,6.00000 63.0000,3074824,103485,2899017,49.818916,4.1158595,10.549391
AG,2011,F18,1198089.2,6.00000 63.0000,3074824,119208,2900531,49.815872,4.1159143,10.05041
AG,2012,F18,1261037.8,6.00000 63.0000,3074619,119861,2894284,49.818916,4.1080427,10.520835
AQ,1992,F10,2327.4596,6.00000 63.0000,201,153,13,33.600281,5.0216985,15.212154
AQ,1993,F10,2870.4244,6.00000 63.0000,201,188,1,36.364735,5.1878452,15.268215
AQ,1994,F10,2762.406,6.00000 63.0000,201,189,0,34.823593,5.0996542,14.615905
AQ,1994,F12,2979.8146,6.00000 63.0000,201,181,19,42.964039,5.0338731,16.463064
AQ,1995,F12,2729.9565,6.00000 63.0000,201,196,1,33.64505,4.9940367,13.928349
AQ,1996,F12,2851.4533,6.00000 63.0000,201,190,0,34.341816,5.0968933,15.007649
AQ,1997,F12,2212.5684,6.00000 63.0000,201,171,0,30.730093,5.0232778,12.938997
AQ,1998,F12,2514.5094,6.00000 63.0000,201,185,0,32.785053,5.0075808,13.591943
AQ,1999,F12,2583.615,6.00000 63.0000,201,182,0,33.736813,4.9871645,14.195687
AQ,1997,F14,2141.339,6.00000 63.0000,201,164,0,27.427744,5.0257912,13.056945
AQ,1998,F14,2590.3922,6.00000 63.0000,201,191,0,30.831491,5.0381775,13.562263
AQ,1999,F14,2693.6419,6.00000 63.0000,201,184,0,34.281319,5.0336056,14.639358
AQ,2000,F14,2659.6669,6.00000 63.0000,201,193,0,31.381008,5.0115175,13.780658
AQ,2001,F14,2410.5549,6.00000 63.0000,201,182,0,31.502077,5.0507927,13.244807
AQ,2002,F14,2492.0621,6.00000 63.0000,201,191,0,31.756477,5.0770512,13.047445
AQ,2003,F14,2492.5999,6.00000 63.0000,201,190,2,32.478474,5.0122213,13.118947
AQ,2000,F15,2736.7182,6.00000 63.0000,201,193,0,34.62801,5.0072007,14.179887
AQ,2001,F15,2422.3694,6.00000 63.0000,201,177,0,32.198391,5.2123599,13.685703
AQ,2002,F15,2312.2072,6.00000 63.0000,201,187,0,24.847675,4.9906063,12.364744
AQ,2003,F15,2473.7765,6.00000 63.0000,201,187,0,28.865568,5.0596781,13.228751
AQ,2004,F15,2473.1624,6.00000 63.0000,201,186,0,29.666855,5.0375071,13.296572
AQ,2005,F15,2358.9361,6.00000 63.0000,201,185,0,28.308889,5.0551553,12.751006
AQ,2006,F15,2273.0852,6.00000 63.0000,201,183,0,27.311687,5.1828661,12.421231
AQ,2007,F15,2393.2189,6.00000 63.0000,201,184,0,33.207737,5.0006537,13.006624
AQ,2004,F16,2743.7863,6.00000 63.0000,201,189,0,33.250355,5.2048578,14.517388
AQ,2005,F16,2246.1716,6.00000 63.0000,201,177,0,28.415897,5.064724,12.690235
AQ,2006,F16,2400.6632,6.00000 63.0000,201,183,1,29.901316,5.037179,13.118378
AQ,2007,F16,2285.6675,6.00000 63.0000,201,183,0,30.900726,5.0289884,12.489986
AQ,2008,F16,2225.5753,6.00000 63.0000,201,171,0,30.266552,4.9946618,13.01506
AQ,2009,F16,2217.7262,6.00000 63.0000,203,184,0,26.89588,5.0638251,12.05286
